# ID,Name,Parameter Type,Description,Search String,Value Type,Value String,Selected Value Index
P1040,People Level0:Zone46 Number of People,PARAMETRICS,People - People Level0:Zone46 Number of People,@@tag1040@@,DOUBLE,"{0.733251198, 0.158382258768, 1.3081201372320002}",0
P1041,People Level0:Zone46 Fraction Radiant,PARAMETRICS,People - People Level0:Zone46 Fraction Radiant,@@tag1041@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P1042,People Level0:Zone46 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level0:Zone46 Carbon Dioxide Generation Rate,@@tag1042@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P1043,Level0:Zone46 General lighting Lighting Level,PARAMETRICS,Lights - Level0:Zone46 General lighting Lighting Level,@@tag1043@@,DOUBLE,"{31.2465, 29.434203, 34.058685000000004}",0
P1044,Level0:Zone46 General lighting Fraction Radiant,PARAMETRICS,Lights - Level0:Zone46 General lighting Fraction Radiant,@@tag1044@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P1045,Level0:Zone46 General lighting Fraction Visible,PARAMETRICS,Lights - Level0:Zone46 General lighting Fraction Visible,@@tag1045@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P1046,Level0:Zone46 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level0:Zone46 General lighting Fraction Replaceable,@@tag1046@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P1047,Level0:Zone46 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level0:Zone46 Equipment 1 Design Level,@@tag1047@@,DOUBLE,"{11.5612, 10.2547844, 12.370484}",0
P1048,Level0:Zone46 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level0:Zone46 Equipment 1 Fraction Radiant,@@tag1048@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P1049,Level0:Zone46 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level0:Zone46 Infiltration Design Flow Rate,@@tag1049@@,DOUBLE,"{0.001357, 0.0013553288509802, 0.0013586711490197}",0
P1050,People Level0:Zone27 Number of People,PARAMETRICS,People - People Level0:Zone27 Number of People,@@tag1050@@,DOUBLE,"{1.0175925, 0.2197999799999999, 1.81538502}",0
P1051,People Level0:Zone27 Fraction Radiant,PARAMETRICS,People - People Level0:Zone27 Fraction Radiant,@@tag1051@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P1052,People Level0:Zone27 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level0:Zone27 Carbon Dioxide Generation Rate,@@tag1052@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P1053,Level0:Zone27 General lighting Lighting Level,PARAMETRICS,Lights - Level0:Zone27 General lighting Lighting Level,@@tag1053@@,DOUBLE,"{183.35, 172.7157, 199.8515}",0
P1054,Level0:Zone27 General lighting Fraction Radiant,PARAMETRICS,Lights - Level0:Zone27 General lighting Fraction Radiant,@@tag1054@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P1055,Level0:Zone27 General lighting Fraction Visible,PARAMETRICS,Lights - Level0:Zone27 General lighting Fraction Visible,@@tag1055@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P1056,Level0:Zone27 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level0:Zone27 General lighting Fraction Replaceable,@@tag1056@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P1057,Level0:Zone27 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level0:Zone27 Equipment 1 Design Level,@@tag1057@@,DOUBLE,"{107.9015, 95.7086305, 115.454605}",0
P1058,Level0:Zone27 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level0:Zone27 Equipment 1 Fraction Radiant,@@tag1058@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P1059,DHW Level0:Zone27 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level0:Zone27 Peak Flow Rate,@@tag1059@@,DOUBLE,"{5.66e-08, 3.86012e-08, 8.2919e-08}",0
P1060,Level0:Zone27 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level0:Zone27 Infiltration Design Flow Rate,@@tag1060@@,DOUBLE,"{0.001991, 0.0019893288509802, 0.0019926711490197}",0
P1061,People Level0:Zone20 Number of People,PARAMETRICS,People - People Level0:Zone20 Number of People,@@tag1061@@,DOUBLE,"{4.0875306, 0.8829066096, 7.2921545904}",0
P1062,People Level0:Zone20 Fraction Radiant,PARAMETRICS,People - People Level0:Zone20 Fraction Radiant,@@tag1062@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P1063,People Level0:Zone20 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level0:Zone20 Carbon Dioxide Generation Rate,@@tag1063@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P1064,Level0:Zone20 General lighting Lighting Level,PARAMETRICS,Lights - Level0:Zone20 General lighting Lighting Level,@@tag1064@@,DOUBLE,"{736.492, 693.7754639999999, 802.7762799999999}",0
P1065,Level0:Zone20 General lighting Fraction Radiant,PARAMETRICS,Lights - Level0:Zone20 General lighting Fraction Radiant,@@tag1065@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P1066,Level0:Zone20 General lighting Fraction Visible,PARAMETRICS,Lights - Level0:Zone20 General lighting Fraction Visible,@@tag1066@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P1067,Level0:Zone20 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level0:Zone20 General lighting Fraction Replaceable,@@tag1067@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P1068,Level0:Zone20 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level0:Zone20 Equipment 1 Design Level,@@tag1068@@,DOUBLE,"{433.4255, 384.4484185, 463.765285}",0
P1069,Level0:Zone20 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level0:Zone20 Equipment 1 Fraction Radiant,@@tag1069@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P1070,DHW Level0:Zone20 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level0:Zone20 Peak Flow Rate,@@tag1070@@,DOUBLE,"{2.27e-07, 1.54814e-07, 3.325550000000001e-07}",0
P1071,Level0:Zone20 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level0:Zone20 Infiltration Design Flow Rate,@@tag1071@@,DOUBLE,"{0.008234, 0.0082323288509802, 0.0082356711490197}",0
P1072,People Level0:Zone43 Number of People,PARAMETRICS,People - People Level0:Zone43 Number of People,@@tag1072@@,DOUBLE,"{0.159311288, 0.034411238208, 0.284211337792}",0
P1073,People Level0:Zone43 Fraction Radiant,PARAMETRICS,People - People Level0:Zone43 Fraction Radiant,@@tag1073@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P1074,People Level0:Zone43 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level0:Zone43 Carbon Dioxide Generation Rate,@@tag1074@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P1075,Level0:Zone43 General lighting Lighting Level,PARAMETRICS,Lights - Level0:Zone43 General lighting Lighting Level,@@tag1075@@,DOUBLE,"{14.168, 13.346256, 15.44312}",0
P1076,Level0:Zone43 General lighting Fraction Radiant,PARAMETRICS,Lights - Level0:Zone43 General lighting Fraction Radiant,@@tag1076@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P1077,Level0:Zone43 General lighting Fraction Visible,PARAMETRICS,Lights - Level0:Zone43 General lighting Fraction Visible,@@tag1077@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P1078,Level0:Zone43 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level0:Zone43 General lighting Fraction Replaceable,@@tag1078@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P1079,Level0:Zone43 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level0:Zone43 Equipment 1 Design Level,@@tag1079@@,DOUBLE,"{7.7641, 6.8867567, 8.307587}",0
P1080,Level0:Zone43 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level0:Zone43 Equipment 1 Fraction Radiant,@@tag1080@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P1081,Level0:Zone43 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level0:Zone43 Infiltration Design Flow Rate,@@tag1081@@,DOUBLE,"{0.000308, 0.0003063288509802, 0.0003096711490197}",0
P1082,People Level0:Zone21 Number of People,PARAMETRICS,People - People Level0:Zone21 Number of People,@@tag1082@@,DOUBLE,"{4.6494681, 1.0042851095999996, 8.2946510904}",0
P1083,People Level0:Zone21 Fraction Radiant,PARAMETRICS,People - People Level0:Zone21 Fraction Radiant,@@tag1083@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P1084,People Level0:Zone21 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level0:Zone21 Carbon Dioxide Generation Rate,@@tag1084@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P1085,Level0:Zone21 General lighting Lighting Level,PARAMETRICS,Lights - Level0:Zone21 General lighting Lighting Level,@@tag1085@@,DOUBLE,"{837.742, 789.152964, 913.13878}",0
P1086,Level0:Zone21 General lighting Fraction Radiant,PARAMETRICS,Lights - Level0:Zone21 General lighting Fraction Radiant,@@tag1086@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P1087,Level0:Zone21 General lighting Fraction Visible,PARAMETRICS,Lights - Level0:Zone21 General lighting Fraction Visible,@@tag1087@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P1088,Level0:Zone21 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level0:Zone21 General lighting Fraction Replaceable,@@tag1088@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P1089,Level0:Zone21 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level0:Zone21 Equipment 1 Design Level,@@tag1089@@,DOUBLE,"{493.0112, 437.3009344, 527.521984}",0
P1090,Level0:Zone21 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level0:Zone21 Equipment 1 Fraction Radiant,@@tag1090@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P1091,DHW Level0:Zone21 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level0:Zone21 Peak Flow Rate,@@tag1091@@,DOUBLE,"{2.59e-07, 1.7663799999999997e-07, 3.79435e-07}",0
P1092,Level0:Zone21 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level0:Zone21 Infiltration Design Flow Rate,@@tag1092@@,DOUBLE,"{0.009366, 0.0093643288509802, 0.0093676711490197}",0
P1093,People Level0:Zone45 Number of People,PARAMETRICS,People - People Level0:Zone45 Number of People,@@tag1093@@,DOUBLE,"{1.4953365, 0.3229926839999999, 2.667680316}",0
P1094,People Level0:Zone45 Fraction Radiant,PARAMETRICS,People - People Level0:Zone45 Fraction Radiant,@@tag1094@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P1095,People Level0:Zone45 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level0:Zone45 Carbon Dioxide Generation Rate,@@tag1095@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P1096,Level0:Zone45 General lighting Lighting Level,PARAMETRICS,Lights - Level0:Zone45 General lighting Lighting Level,@@tag1096@@,DOUBLE,"{269.43, 253.80306, 293.6787}",0
P1097,Level0:Zone45 General lighting Fraction Radiant,PARAMETRICS,Lights - Level0:Zone45 General lighting Fraction Radiant,@@tag1097@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P1098,Level0:Zone45 General lighting Fraction Visible,PARAMETRICS,Lights - Level0:Zone45 General lighting Fraction Visible,@@tag1098@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P1099,Level0:Zone45 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level0:Zone45 General lighting Fraction Replaceable,@@tag1099@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P1100,Level0:Zone45 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level0:Zone45 Equipment 1 Design Level,@@tag1100@@,DOUBLE,"{158.5596, 140.6423652, 169.658772}",0
P1101,Level0:Zone45 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level0:Zone45 Equipment 1 Fraction Radiant,@@tag1101@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P1102,DHW Level0:Zone45 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level0:Zone45 Peak Flow Rate,@@tag1102@@,DOUBLE,"{8.32e-08, 5.67424e-08, 1.21888e-07}",0
P1103,Level0:Zone45 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level0:Zone45 Infiltration Design Flow Rate,@@tag1103@@,DOUBLE,"{0.002926, 0.0029243288509802, 0.0029276711490197}",0
P1104,People Level0:Zone30 Number of People,PARAMETRICS,People - People Level0:Zone30 Number of People,@@tag1104@@,DOUBLE,"{3.878451, 0.8377454159999997, 6.919156584}",0
P1105,People Level0:Zone30 Fraction Radiant,PARAMETRICS,People - People Level0:Zone30 Fraction Radiant,@@tag1105@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P1106,People Level0:Zone30 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level0:Zone30 Carbon Dioxide Generation Rate,@@tag1106@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P1107,Level0:Zone30 General lighting Lighting Level,PARAMETRICS,Lights - Level0:Zone30 General lighting Lighting Level,@@tag1107@@,DOUBLE,"{698.82, 658.28844, 761.7138}",0
P1108,Level0:Zone30 General lighting Fraction Radiant,PARAMETRICS,Lights - Level0:Zone30 General lighting Fraction Radiant,@@tag1108@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P1109,Level0:Zone30 General lighting Fraction Visible,PARAMETRICS,Lights - Level0:Zone30 General lighting Fraction Visible,@@tag1109@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P1110,Level0:Zone30 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level0:Zone30 General lighting Fraction Replaceable,@@tag1110@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P1111,Level0:Zone30 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level0:Zone30 Equipment 1 Design Level,@@tag1111@@,DOUBLE,"{411.2556, 364.7837172, 440.043492}",0
P1112,Level0:Zone30 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level0:Zone30 Equipment 1 Fraction Radiant,@@tag1112@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P1113,DHW Level0:Zone30 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level0:Zone30 Peak Flow Rate,@@tag1113@@,DOUBLE,"{2.16e-07, 1.4731200000000004e-07, 3.1644e-07}",0
P1114,Level0:Zone30 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level0:Zone30 Infiltration Design Flow Rate,@@tag1114@@,DOUBLE,"{0.00759, 0.0075883288509802, 0.0075916711490197}",0
P1115,People Level0:Zone23 Number of People,PARAMETRICS,People - People Level0:Zone23 Number of People,@@tag1115@@,DOUBLE,"{3.2653869, 0.7053235704, 5.8254502296}",0
P1116,People Level0:Zone23 Fraction Radiant,PARAMETRICS,People - People Level0:Zone23 Fraction Radiant,@@tag1116@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P1117,People Level0:Zone23 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level0:Zone23 Carbon Dioxide Generation Rate,@@tag1117@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P1118,Level0:Zone23 General lighting Lighting Level,PARAMETRICS,Lights - Level0:Zone23 General lighting Lighting Level,@@tag1118@@,DOUBLE,"{588.358, 554.2332359999999, 641.31022}",0
P1119,Level0:Zone23 General lighting Fraction Radiant,PARAMETRICS,Lights - Level0:Zone23 General lighting Fraction Radiant,@@tag1119@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P1120,Level0:Zone23 General lighting Fraction Visible,PARAMETRICS,Lights - Level0:Zone23 General lighting Fraction Visible,@@tag1120@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P1121,Level0:Zone23 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level0:Zone23 General lighting Fraction Replaceable,@@tag1121@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P1122,Level0:Zone23 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level0:Zone23 Equipment 1 Design Level,@@tag1122@@,DOUBLE,"{346.2487, 307.1225969, 370.486109}",0
P1123,Level0:Zone23 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level0:Zone23 Equipment 1 Fraction Radiant,@@tag1123@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P1124,DHW Level0:Zone23 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level0:Zone23 Peak Flow Rate,@@tag1124@@,DOUBLE,"{1.82e-07, 1.2412399999999998e-07, 2.6663e-07}",0
P1125,Level0:Zone23 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level0:Zone23 Infiltration Design Flow Rate,@@tag1125@@,DOUBLE,"{0.006578, 0.0065763288509802, 0.0065796711490197}",0
P1126,People Level0:Zone4 Number of People,PARAMETRICS,People - People Level0:Zone4 Number of People,@@tag1126@@,DOUBLE,"{4.9865307, 1.0770906312, 8.895970768800002}",0
P1127,People Level0:Zone4 Fraction Radiant,PARAMETRICS,People - People Level0:Zone4 Fraction Radiant,@@tag1127@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P1128,People Level0:Zone4 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level0:Zone4 Carbon Dioxide Generation Rate,@@tag1128@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P1129,Level0:Zone4 General lighting Lighting Level,PARAMETRICS,Lights - Level0:Zone4 General lighting Lighting Level,@@tag1129@@,DOUBLE,"{898.474, 846.362508, 979.33666}",0
P1130,Level0:Zone4 General lighting Fraction Radiant,PARAMETRICS,Lights - Level0:Zone4 General lighting Fraction Radiant,@@tag1130@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P1131,Level0:Zone4 General lighting Fraction Visible,PARAMETRICS,Lights - Level0:Zone4 General lighting Fraction Visible,@@tag1131@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P1132,Level0:Zone4 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level0:Zone4 General lighting Fraction Replaceable,@@tag1132@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P1133,Level0:Zone4 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level0:Zone4 Equipment 1 Design Level,@@tag1133@@,DOUBLE,"{528.7519, 469.0029353, 565.764533}",0
P1134,Level0:Zone4 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level0:Zone4 Equipment 1 Fraction Radiant,@@tag1134@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P1135,DHW Level0:Zone4 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level0:Zone4 Peak Flow Rate,@@tag1135@@,DOUBLE,"{2.77e-07, 1.8891400000000002e-07, 4.05805e-07}",0
P1136,Level0:Zone4 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level0:Zone4 Infiltration Design Flow Rate,@@tag1136@@,DOUBLE,"{0.010045, 0.0100433288509802, 0.0100466711490197}",0
P1137,People Level0:Zone25 Number of People,PARAMETRICS,People - People Level0:Zone25 Number of People,@@tag1137@@,DOUBLE,"{2.8240398, 0.6099925968000002, 5.038087003199999}",0
P1138,People Level0:Zone25 Fraction Radiant,PARAMETRICS,People - People Level0:Zone25 Fraction Radiant,@@tag1138@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P1139,People Level0:Zone25 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level0:Zone25 Carbon Dioxide Generation Rate,@@tag1139@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P1140,Level0:Zone25 General lighting Lighting Level,PARAMETRICS,Lights - Level0:Zone25 General lighting Lighting Level,@@tag1140@@,DOUBLE,"{508.836, 479.323512, 554.63124}",0
P1141,Level0:Zone25 General lighting Fraction Radiant,PARAMETRICS,Lights - Level0:Zone25 General lighting Fraction Radiant,@@tag1141@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P1142,Level0:Zone25 General lighting Fraction Visible,PARAMETRICS,Lights - Level0:Zone25 General lighting Fraction Visible,@@tag1142@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P1143,Level0:Zone25 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level0:Zone25 General lighting Fraction Replaceable,@@tag1143@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P1144,Level0:Zone25 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level0:Zone25 Equipment 1 Design Level,@@tag1144@@,DOUBLE,"{299.45, 265.61215, 320.4115}",0
P1145,Level0:Zone25 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level0:Zone25 Equipment 1 Fraction Radiant,@@tag1145@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P1146,DHW Level0:Zone25 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level0:Zone25 Peak Flow Rate,@@tag1146@@,DOUBLE,"{1.57e-07, 1.07074e-07, 2.30005e-07}",0
P1147,Level0:Zone25 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level0:Zone25 Infiltration Design Flow Rate,@@tag1147@@,DOUBLE,"{0.005689, 0.0056873288509802, 0.0056906711490197}",0
P1148,People Level0:Zone38 Number of People,PARAMETRICS,People - People Level0:Zone38 Number of People,@@tag1148@@,DOUBLE,"{4.6324851, 1.0006167815999998, 8.2643534184}",0
P1149,People Level0:Zone38 Fraction Radiant,PARAMETRICS,People - People Level0:Zone38 Fraction Radiant,@@tag1149@@,DOUBLE,"{0.3, 0.285, 0.315}",0
P1150,People Level0:Zone38 Carbon Dioxide Generation Rate,PARAMETRICS,People - People Level0:Zone38 Carbon Dioxide Generation Rate,@@tag1150@@,DOUBLE,"{3.82e-08, 3.3e-08, 4.4e-08}",0
P1151,Level0:Zone38 General lighting Lighting Level,PARAMETRICS,Lights - Level0:Zone38 General lighting Lighting Level,@@tag1151@@,DOUBLE,"{834.682, 786.270444, 909.80338}",0
P1152,Level0:Zone38 General lighting Fraction Radiant,PARAMETRICS,Lights - Level0:Zone38 General lighting Fraction Radiant,@@tag1152@@,DOUBLE,"{0.42, 0.3989999999999999, 0.441}",0
P1153,Level0:Zone38 General lighting Fraction Visible,PARAMETRICS,Lights - Level0:Zone38 General lighting Fraction Visible,@@tag1153@@,DOUBLE,"{0.18, 0.1709999999999999, 0.189}",0
P1154,Level0:Zone38 General lighting Fraction Replaceable,PARAMETRICS,Lights - Level0:Zone38 General lighting Fraction Replaceable,@@tag1154@@,DOUBLE,"{1.0, 0.95, 1.0}",0
P1155,Level0:Zone38 Equipment 1 Design Level,PARAMETRICS,ElectricEquipment - Level0:Zone38 Equipment 1 Design Level,@@tag1155@@,DOUBLE,"{491.2104, 435.7036248, 525.595128}",0
P1156,Level0:Zone38 Equipment 1 Fraction Radiant,PARAMETRICS,ElectricEquipment - Level0:Zone38 Equipment 1 Fraction Radiant,@@tag1156@@,DOUBLE,"{0.2, 0.19, 0.21}",0
P1157,DHW Level0:Zone38 Peak Flow Rate,PARAMETRICS,WaterUse:Equipment - DHW Level0:Zone38 Peak Flow Rate,@@tag1157@@,DOUBLE,"{2.58e-07, 1.75956e-07, 3.7797000000000004e-07}",0
P1158,Level0:Zone38 Infiltration Design Flow Rate,PARAMETRICS,ZoneInfiltration:DesignFlowRate - Level0:Zone38 Infiltration Design Flow Rate,@@tag1158@@,DOUBLE,"{0.009066, 0.0090643288509802, 0.0090676711490197}",0
P1159,People Level0:Zone26 Number of People,PARAMETRICS,People - People Level0:Zone26 Number of People,@@tag1159@@,DOUBLE,"{1.668996, 0.3605031359999999, 2.977488864}",0
